token,ner_tag,raw_tags,id
מתשובת,,O,1002953
"רמב""ן",,B-AUT,1002953
נכונה,,O,1002953
הוא,,O,1002953
[SEP],10.0,O,1002953
,10.0,O,1002953
[CLS],10.0,O,1002954
גם,,O,1002954
ראייתו,,O,1002954
מתשובת,,O,1002954
"רמ""א",,B-AUT,1002954
נכונה,,O,1002954
הוא,,O,1002954
[SEP],10.0,O,1002954
,10.0,O,1002954
[CLS],10.0,O,1002955
גם,,O,1002955
ראייתו,,O,1002955
מתשובת,,O,1002955
"הט""ז",,B-AUT,1002955
נכונה,,O,1002955
הוא,,O,1002955
[SEP],10.0,O,1002955
,10.0,O,1002955
[CLS],10.0,O,1002956
גם,,O,1002956
ראייתו,,O,1002956
מתשובת,,O,1002956
התוספות,,B-AUT,1002956
נכונה,,O,1002956
הוא,,O,1002956
[SEP],10.0,O,1002956
,10.0,O,1002956
[CLS],10.0,O,1002957
גם,,O,1002957
ראייתו,,O,1002957
מתשובת,,O,1002957
"רמב""ם",,B-AUT,1002957
נכונה,,O,1002957
הוא,,O,1002957
[SEP],10.0,O,1002957
,10.0,O,1002957
[CLS],10.0,O,1002958
גם,,O,1002958
ראייתו,,O,1002958
מתשובת,,O,1002958
"הרא""ה",,B-AUT,1002958
נכונה,,O,1002958
הוא,,O,1002958
[SEP],10.0,O,1002958
,10.0,O,1002958
[CLS],10.0,O,1002959
גם,,O,1002959
ראייתו,,O,1002959
מתשובת,,O,1002959
תוספות,,B-AUT,1002959
נכונה,,O,1002959
הוא,,O,1002959
[SEP],10.0,O,1002959
,10.0,O,1002959
[CLS],10.0,O,1002960
גם,,O,1002960
ראייתו,,O,1002960
מתשובת,,O,1002960
"ראב""ד",,B-AUT,1002960
נכונה,,O,1002960
הוא,,O,1002960
[SEP],10.0,O,1002960
,10.0,O,1002960
[CLS],10.0,O,1002961
גם,,O,1002961
ראייתו,,O,1002961
מתשובת,,O,1002961
"והרא""ש",,B-AUT,1002961
נכונה,,O,1002961
הוא,,O,1002961
[SEP],10.0,O,1002961
,10.0,O,1002961
[CLS],10.0,O,1002962
בנ,,O,1002962
##כרים,,O,1002962
שלא,,O,1002962
כדין,,O,1002962
אפילו,,O,1002962
ריח,,O,1002962
הגט,,O,1002962
אין,,O,1002962
בו,,O,1002962
ופירוש,,O,1002962
"רש""י",,B-AUT,1002962
דאין,,O,1002962
לגזור,,O,1002962
בזה,,O,1002962
אטו,,O,1002962
ישראל,,O,1002962
כדין,,O,1002962
דהוה,,O,1002962
גזירה,,O,1002962
לגז,,O,1002962
##ירה,,O,1002962
[SEP],10.0,O,1002962
,10.0,O,1002962
[CLS],10.0,O,1002963
בנ,,O,1002963
##כרים,,O,1002963
שלא,,O,1002963
כדין,,O,1002963
אפילו,,O,1002963
ריח,,O,1002963
הגט,,O,1002963
אין,,O,1002963
בו,,O,1002963
ופירוש,,O,1002963
"הרמב""ם",,B-AUT,1002963
דאין,,O,1002963
לגזור,,O,1002963
בזה,,O,1002963
אטו,,O,1002963
ישראל,,O,1002963
כדין,,O,1002963
דהוה,,O,1002963
גזירה,,O,1002963
לגז,,O,1002963
##ירה,,O,1002963
[SEP],10.0,O,1002963
,10.0,O,1002963
[CLS],10.0,O,1002964
בנ,,O,1002964
##כרים,,O,1002964
שלא,,O,1002964
כדין,,O,1002964
אפילו,,O,1002964
ריח,,O,1002964
הגט,,O,1002964
אין,,O,1002964
בו,,O,1002964
ופירוש,,O,1002964
"הרשב""א",,B-AUT,1002964
דאין,,O,1002964
לגזור,,O,1002964
בזה,,O,1002964
אטו,,O,1002964
ישראל,,O,1002964
כדין,,O,1002964
דהוה,,O,1002964
גזירה,,O,1002964
לגז,,O,1002964
##ירה,,O,1002964
[SEP],10.0,O,1002964
,10.0,O,1002964
[CLS],10.0,O,1002965
בנ,,O,1002965
##כרים,,O,1002965
שלא,,O,1002965
כדין,,O,1002965
אפילו,,O,1002965
ריח,,O,1002965
הגט,,O,1002965
אין,,O,1002965
בו,,O,1002965
ופירוש,,O,1002965
"הרמ""א",,B-AUT,1002965
דאין,,O,1002965
לגזור,,O,1002965
בזה,,O,1002965
אטו,,O,1002965
ישראל,,O,1002965
כדין,,O,1002965
דהוה,,O,1002965
גזירה,,O,1002965
לגז,,O,1002965
##ירה,,O,1002965
[SEP],10.0,O,1002965
,10.0,O,1002965
[CLS],10.0,O,1002966
בנ,,O,1002966
##כרים,,O,1002966
שלא,,O,1002966
כדין,,O,1002966
אפילו,,O,1002966
ריח,,O,1002966
הגט,,O,1002966
אין,,O,1002966
בו,,O,1002966
ופירוש,,O,1002966
#,,B-AUT,1002966
דאין,,O,1002966
לגזור,,O,1002966
בזה,,O,1002966
אטו,,O,1002966
ישראל,,O,1002966
כדין,,O,1002966
דהוה,,O,1002966
גזירה,,O,1002966
לגז,,O,1002966
##ירה,,O,1002966
[SEP],10.0,O,1002966
,10.0,O,1002966
[CLS],10.0,O,1002967
בנ,,O,1002967
##כרים,,O,1002967
שלא,,O,1002967
כדין,,O,1002967
אפילו,,O,1002967
ריח,,O,1002967
הגט,,O,1002967
אין,,O,1002967
בו,,O,1002967
ופירוש,,O,1002967
"הרמב""ן",,B-AUT,1002967
דאין,,O,1002967
לגזור,,O,1002967
בזה,,O,1002967
אטו,,O,1002967
ישראל,,O,1002967
כדין,,O,1002967
דהוה,,O,1002967
גזירה,,O,1002967
לגז,,O,1002967
##ירה,,O,1002967
[SEP],10.0,O,1002967
,10.0,O,1002967
[CLS],10.0,O,1002968
בנ,,O,1002968
##כרים,,O,1002968
שלא,,O,1002968
כדין,,O,1002968
אפילו,,O,1002968
ריח,,O,1002968
הגט,,O,1002968
אין,,O,1002968
בו,,O,1002968
ופירוש,,O,1002968
בתוספות,,B-AUT,1002968
דאין,,O,1002968
לגזור,,O,1002968
בזה,,O,1002968
אטו,,O,1002968
ישראל,,O,1002968
כדין,,O,1002968
דהוה,,O,1002968
גזירה,,O,1002968
לגז,,O,1002968
##ירה,,O,1002968
[SEP],10.0,O,1002968
,10.0,O,1002968
[CLS],10.0,O,1002969
בנ,,O,1002969
##כרים,,O,1002969
שלא,,O,1002969
כדין,,O,1002969
אפילו,,O,1002969
ריח,,O,1002969
הגט,,O,1002969
אין,,O,1002969
בו,,O,1002969
ופירוש,,O,1002969
"הריטב""א",,B-AUT,1002969
דאין,,O,1002969
לגזור,,O,1002969
בזה,,O,1002969
אטו,,O,1002969
ישראל,,O,1002969
כדין,,O,1002969
דהוה,,O,1002969
גזירה,,O,1002969
לגז,,O,1002969
##ירה,,O,1002969
[SEP],10.0,O,1002969
,10.0,O,1002969
[CLS],10.0,O,1002970
בנ,,O,1002970
##כרים,,O,1002970
שלא,,O,1002970
כדין,,O,1002970
אפילו,,O,1002970
ריח,,O,1002970
הגט,,O,1002970
אין,,O,1002970
בו,,O,1002970
ופירוש,,O,1002970
התוספות,,B-AUT,1002970
דאין,,O,1002970
לגזור,,O,1002970
בזה,,O,1002970
אטו,,O,1002970
ישראל,,O,1002970
כדין,,O,1002970
דהוה,,O,1002970
גזירה,,O,1002970
לגז,,O,1002970
##ירה,,O,1002970
[SEP],10.0,O,1002970
,10.0,O,1002970
[CLS],10.0,O,1002971
בנ,,O,1002971
##כרים,,O,1002971
שלא,,O,1002971
כדין,,O,1002971
אפילו,,O,1002971
ריח,,O,1002971
הגט,,O,1002971
אין,,O,1002971
בו,,O,1002971
ופירוש,,O,1002971
"הראב""ד",,B-AUT,1002971
דאין,,O,1002971
לגזור,,O,1002971
בזה,,O,1002971
אטו,,O,1002971
ישראל,,O,1002971
כדין,,O,1002971
דהוה,,O,1002971
גזירה,,O,1002971
לגז,,O,1002971
##ירה,,O,1002971
[SEP],10.0,O,1002971
,10.0,O,1002971
[CLS],10.0,O,1002972
בנ,,O,1002972
##כרים,,O,1002972
שלא,,O,1002972
כדין,,O,1002972
אפילו,,O,1002972
ריח,,O,1002972
הגט,,O,1002972
אין,,O,1002972
בו,,O,1002972
ופירוש,,O,1002972
"הרא""ש",,B-AUT,1002972
דאין,,O,1002972
לגזור,,O,1002972
בזה,,O,1002972
אטו,,O,1002972
ישראל,,O,1002972
כדין,,O,1002972
דהוה,,O,1002972
גזירה,,O,1002972
לגז,,O,1002972
##ירה,,O,1002972
[SEP],10.0,O,1002972
,10.0,O,1002972
[CLS],10.0,O,1002973
בנ,,O,1002973
##כרים,,O,1002973
שלא,,O,1002973
כדין,,O,1002973
אפילו,,O,1002973
ריח,,O,1002973
הגט,,O,1002973
אין,,O,1002973
בו,,O,1002973
ופירוש,,O,1002973
תוספות,,B-AUT,1002973
דאין,,O,1002973
לגזור,,O,1002973
בזה,,O,1002973
אטו,,O,1002973
ישראל,,O,1002973
כדין,,O,1002973
דהוה,,O,1002973
גזירה,,O,1002973
לגז,,O,1002973
##ירה,,O,1002973
[SEP],10.0,O,1002973
,10.0,O,1002973
[CLS],10.0,O,1002974
בנ,,O,1002974
##כרים,,O,1002974
שלא,,O,1002974
כדין,,O,1002974
אפילו,,O,1002974
ריח,,O,1002974
הגט,,O,1002974
אין,,O,1002974
בו,,O,1002974
ופירוש,,O,1002974
"מהר""ם",,B-AUT,1002974
דאין,,O,1002974
לגזור,,O,1002974
בזה,,O,1002974
אטו,,O,1002974
ישראל,,O,1002974
כדין,,O,1002974
דהוה,,O,1002974
גזירה,,O,1002974
לגז,,O,1002974
##ירה,,O,1002974
[SEP],10.0,O,1002974
,10.0,O,1002974
[CLS],10.0,O,1002975
בנ,,O,1002975
##כרים,,O,1002975
שלא,,O,1002975
כדין,,O,1002975
אפילו,,O,1002975
ריח,,O,1002975
הגט,,O,1002975
אין,,O,1002975
בו,,O,1002975
ופירוש,,O,1002975
"הר""ן",,B-AUT,1002975
דאין,,O,1002975
לגזור,,O,1002975
בזה,,O,1002975
אטו,,O,1002975
ישראל,,O,1002975
כדין,,O,1002975
דהוה,,O,1002975
גזירה,,O,1002975
לגז,,O,1002975
##ירה,,O,1002975
[SEP],10.0,O,1002975
,10.0,O,1002975
[CLS],10.0,O,1002976
בנ,,O,1002976
##כרים,,O,1002976
שלא,,O,1002976
כדין,,O,1002976
אפילו,,O,1002976
ריח,,O,1002976
הגט,,O,1002976
אין,,O,1002976
בו,,O,1002976
ופירוש,,O,1002976
"רמ""א",,B-AUT,1002976
דאין,,O,1002976
לגזור,,O,1002976
בזה,,O,1002976
אטו,,O,1002976
ישראל,,O,1002976
כדין,,O,1002976
דהוה,,O,1002976
גזירה,,O,1002976
לגז,,O,1002976
##ירה,,O,1002976
[SEP],10.0,O,1002976
,10.0,O,1002976
[CLS],10.0,O,1002977
בנ,,O,1002977
##כרים,,O,1002977
שלא,,O,1002977
כדין,,O,1002977
אפילו,,O,1002977
ריח,,O,1002977
הגט,,O,1002977
אין,,O,1002977
בו,,O,1002977
ופירוש,,O,1002977
"הב""ח",,B-AUT,1002977
דאין,,O,1002977
לגזור,,O,1002977
בזה,,O,1002977
אטו,,O,1002977
ישראל,,O,1002977
כדין,,O,1002977
דהוה,,O,1002977
גזירה,,O,1002977
לגז,,O,1002977
##ירה,,O,1002977
[SEP],10.0,O,1002977
,10.0,O,1002977
[CLS],10.0,O,1002978
בנ,,O,1002978
##כרים,,O,1002978
שלא,,O,1002978
כדין,,O,1002978
אפילו,,O,1002978
ריח,,O,1002978
הגט,,O,1002978
אין,,O,1002978
בו,,O,1002978
ופירוש,,O,1002978
"רמב""ן",,B-AUT,1002978
דאין,,O,1002978
לגזור,,O,1002978
בזה,,O,1002978
אטו,,O,1002978
ישראל,,O,1002978
כדין,,O,1002978
דהוה,,O,1002978
גזירה,,O,1002978
לגז,,O,1002978
##ירה,,O,1002978
[SEP],10.0,O,1002978
,10.0,O,1002978
[CLS],10.0,O,1002979
בנ,,O,1002979
##כרים,,O,1002979
שלא,,O,1002979
כדין,,O,1002979
אפילו,,O,1002979
ריח,,O,1002979
הגט,,O,1002979
אין,,O,1002979
בו,,O,1002979
ופירוש,,O,1002979
"הרי""ף",,B-AUT,1002979
דאין,,O,1002979
לגזור,,O,1002979
בזה,,O,1002979
אטו,,O,1002979
ישראל,,O,1002979
כדין,,O,1002979
דהוה,,O,1002979
גזירה,,O,1002979
לגז,,O,1002979
##ירה,,O,1002979
[SEP],10.0,O,1002979
,10.0,O,1002979
[CLS],10.0,O,1002980
בנ,,O,1002980
##כרים,,O,1002980
שלא,,O,1002980
כדין,,O,1002980
אפילו,,O,1002980
ריח,,O,1002980
הגט,,O,1002980
אין,,O,1002980
בו,,O,1002980
ופירוש,,O,1002980
"ברמב""ם",,B-AUT,1002980
דאין,,O,1002980
לגזור,,O,1002980
בזה,,O,1002980
אטו,,O,1002980
ישראל,,O,1002980
כדין,,O,1002980
דהוה,,O,1002980
גזירה,,O,1002980
לגז,,O,1002980
##ירה,,O,1002980
[SEP],10.0,O,1002980
,10.0,O,1002980
[CLS],10.0,O,1002981
בנ,,O,1002981
##כרים,,O,1002981
שלא,,O,1002981
כדין,,O,1002981
אפילו,,O,1002981
ריח,,O,1002981
הגט,,O,1002981
אין,,O,1002981
בו,,O,1002981
ופירוש,,O,1002981
ותוספות,,B-AUT,1002981
דאין,,O,1002981
לגזור,,O,1002981
בזה,,O,1002981
אטו,,O,1002981
ישראל,,O,1002981
כדין,,O,1002981
דהוה,,O,1002981
גזירה,,O,1002981
לגז,,O,1002981
##ירה,,O,1002981
[SEP],10.0,O,1002981
,10.0,O,1002981
[CLS],10.0,O,1002982
בנ,,O,1002982
##כרים,,O,1002982
שלא,,O,1002982
כדין,,O,1002982
אפילו,,O,1002982
ריח,,O,1002982
הגט,,O,1002982
אין,,O,1002982
בו,,O,1002982
ופירוש,,O,1002982
"והרא""ש",,B-AUT,1002982
דאין,,O,1002982
לגזור,,O,1002982
בזה,,O,1002982
אטו,,O,1002982
ישראל,,O,1002982
כדין,,O,1002982
דהוה,,O,1002982
גזירה,,O,1002982
לגז,,O,1002982
##ירה,,O,1002982
[SEP],10.0,O,1002982
,10.0,O,1002982
[CLS],10.0,O,1002983
דמ,,O,1002983
##זה,,O,1002983
לא,,O,1002983
מיירי,,O,1002983
"רש""י",,B-AUT,1002983
הוא,,O,1002983
אחרים,,O,1002983
שב,,O,1002983
"##ר""ן",,B-AUT,1002983
כלל,,O,1002983
[SEP],10.0,O,1002983
,10.0,O,1002983
[CLS],10.0,O,1002984
דמ,,O,1002984
##זה,,O,1002984
לא,,O,1002984
מיירי,,O,1002984
"הרמב""ם",,B-AUT,1002984
הוא,,O,1002984
אחרים,,O,1002984
שב,,O,1002984
"##ר""ן",,B-AUT,1002984
כלל,,O,1002984
[SEP],10.0,O,1002984
,10.0,O,1002984
[CLS],10.0,O,1002985
דמ,,O,1002985
##זה,,O,1002985
לא,,O,1002985
מיירי,,O,1002985
"והרא""ש",,B-AUT,1002985
הוא,,O,1002985
אחרים,,O,1002985
שב,,O,1002985
"##ר""ן",,B-AUT,1002985
כלל,,O,1002985
[SEP],10.0,O,1002985
,10.0,O,1002985
[CLS],10.0,O,1002986
דמ,,O,1002986
##זה,,O,1002986
לא,,O,1002986
מיירי,,O,1002986
והטור,,B-AUT,1002986
הוא,,O,1002986
אחרים,,O,1002986
שב,,O,1002986
"##ר""ן",,B-AUT,1002986
כלל,,O,1002986
[SEP],10.0,O,1002986
,10.0,O,1002986
[CLS],10.0,O,1002987
דמ,,O,1002987
##זה,,O,1002987
לא,,O,1002987
מיירי,,O,1002987
"הרא""ש",,B-AUT,1002987
הוא,,O,1002987
אחרים,,O,1002987
שב,,O,1002987
"##ר""ן",,B-AUT,1002987
כלל,,O,1002987
[SEP],10.0,O,1002987
,10.0,O,1002987
[CLS],10.0,O,1002988
דמ,,O,1002988
##זה,,O,1002988
לא,,O,1002988
מיירי,,O,1002988
בתוספות,,B-AUT,1002988
הוא,,O,1002988
אחרים,,O,1002988
שב,,O,1002988
"##ר""ן",,B-AUT,1002988
כלל,,O,1002988
[SEP],10.0,O,1002988
,10.0,O,1002988
[CLS],10.0,O,1002989
דמ,,O,1002989
##זה,,O,1002989
לא,,O,1002989
מיירי,,O,1002989
"שרש""י",,B-AUT,1002989
הוא,,O,1002989
אחרים,,O,1002989
שב,,O,1002989
"##ר""ן",,B-AUT,1002989
כלל,,O,1002989
[SEP],10.0,O,1002989
,10.0,O,1002989
[CLS],10.0,O,1002990
דמ,,O,1002990
##זה,,O,1002990
לא,,O,1002990
מיירי,,O,1002990
"והרמ""א",,B-AUT,1002990
הוא,,O,1002990
אחרים,,O,1002990
שב,,O,1002990
"##ר""ן",,B-AUT,1002990
כלל,,O,1002990
[SEP],10.0,O,1002990
,10.0,O,1002990
[CLS],10.0,O,1002991
דמ,,O,1002991
##זה,,O,1002991
לא,,O,1002991
מיירי,,O,1002991
"והרמב""ם",,B-AUT,1002991
הוא,,O,1002991
אחרים,,O,1002991
שב,,O,1002991
"##ר""ן",,B-AUT,1002991
כלל,,O,1002991
[SEP],10.0,O,1002991
,10.0,O,1002991
[CLS],10.0,O,1002992
דמ,,O,1002992
##זה,,O,1002992
לא,,O,1002992
מיירי,,O,1002992
"ברמב""ם",,B-AUT,1002992
הוא,,O,1002992
אחרים,,O,1002992
שב,,O,1002992
"##ר""ן",,B-AUT,1002992
כלל,,O,1002992
[SEP],10.0,O,1002992
,10.0,O,1002992
[CLS],10.0,O,1002993
דמ,,O,1002993
##זה,,O,1002993
לא,,O,1002993
מיירי,,O,1002993
"שהרמב""ם",,B-AUT,1002993
הוא,,O,1002993
אחרים,,O,1002993
שב,,O,1002993
"##ר""ן",,B-AUT,1002993
כלל,,O,1002993
[SEP],10.0,O,1002993
,10.0,O,1002993
[CLS],10.0,O,1002994
דמ,,O,1002994
##זה,,O,1002994
לא,,O,1002994
מיירי,,O,1002994
"הרמ""א",,B-AUT,1002994
הוא,,O,1002994
אחרים,,O,1002994
שב,,O,1002994
"##ר""ן",,B-AUT,1002994
כלל,,O,1002994
[SEP],10.0,O,1002994
,10.0,O,1002994
[CLS],10.0,O,1002995
דמ,,O,1002995
##זה,,O,1002995
לא,,O,1002995
מיירי,,O,1002995
"הרמב""ן",,B-AUT,1002995
הוא,,O,1002995
אחרים,,O,1002995
שב,,O,1002995
"##ר""ן",,B-AUT,1002995
כלל,,O,1002995
[SEP],10.0,O,1002995
,10.0,O,1002995
[CLS],10.0,O,1002996
דמ,,O,1002996
##זה,,O,1002996
לא,,O,1002996
מיירי,,O,1002996
"הרשב""א",,B-AUT,1002996
הוא,,O,1002996
אחרים,,O,1002996
שב,,O,1002996
"##ר""ן",,B-AUT,1002996
כלל,,O,1002996
[SEP],10.0,O,1002996
,10.0,O,1002996
[CLS],10.0,O,1002997
דמ,,O,1002997
##זה,,O,1002997
לא,,O,1002997
מיירי,,O,1002997
"ורש""י",,B-AUT,1002997
הוא,,O,1002997
אחרים,,O,1002997
שב,,O,1002997
"##ר""ן",,B-AUT,1002997
כלל,,O,1002997
[SEP],10.0,O,1002997
,10.0,O,1002997
[CLS],10.0,O,1002998
דמ,,O,1002998
##זה,,O,1002998
לא,,O,1002998
מיירי,,O,1002998
התוספות,,B-AUT,1002998
הוא,,O,1002998
אחרים,,O,1002998
שב,,O,1002998
"##ר""ן",,B-AUT,1002998
כלל,,O,1002998
[SEP],10.0,O,1002998
,10.0,O,1002998
[CLS],10.0,O,1002999
דמ,,O,1002999
##זה,,O,1002999
לא,,O,1002999
מיירי,,O,1002999
"הראב""ד",,B-AUT,1002999
הוא,,O,1002999
אחרים,,O,1002999
שב,,O,1002999
"##ר""ן",,B-AUT,1002999
כלל,,O,1002999
[SEP],10.0,O,1002999
,10.0,O,1002999
[CLS],10.0,O,1003000
דמ,,O,1003000
##זה,,O,1003000
לא,,O,1003000
מיירי,,O,1003000
"הריטב""א",,B-AUT,1003000
הוא,,O,1003000
אחרים,,O,1003000
שב,,O,1003000
"##ר""ן",,B-AUT,1003000
כלל,,O,1003000
[SEP],10.0,O,1003000
,10.0,O,1003000
[CLS],10.0,O,1003001
דמ,,O,1003001
##זה,,O,1003001
לא,,O,1003001
מיירי,,O,1003001
"הר""ן",,B-AUT,1003001
הוא,,O,1003001
אחרים,,O,1003001
שב,,O,1003001
"##ר""ן",,B-AUT,1003001
כלל,,O,1003001
[SEP],10.0,O,1003001
,10.0,O,1003001
[CLS],10.0,O,1003002
דמ,,O,1003002
##זה,,O,1003002
לא,,O,1003002
מיירי,,O,1003002
תוספות,,B-AUT,1003002
הוא,,O,1003002
אחרים,,O,1003002
שב,,O,1003002
"##ר""ן",,B-AUT,1003002
כלל,,O,1003002
[SEP],10.0,O,1003002
,10.0,O,1003002
[CLS],10.0,O,1003003
דמ,,O,1003003
##זה,,O,1003003
לא,,O,1003003
מיירי,,O,1003003
ר,,B-AUT,1003003
הוא,,O,1003003
אחרים,,O,1003003
שב,,O,1003003
"##ר""ן",,B-AUT,1003003
כלל,,O,1003003
[SEP],10.0,O,1003003
,10.0,O,1003003
[CLS],10.0,O,1003004
ועל,,O,1003004
כן,,O,1003004
שפיר,,O,1003004
אמר,,O,1003004
#,,B-AUT,1003004
דת,,O,1003004
##רי,,O,1003004
ותר,,O,1003004
##י,,O,1003004
בדר,,O,1003004
##בנן,,O,1003004
אוקי,,O,1003004
אחזקת,,O,1003004
היתר,,O,1003004
[SEP],10.0,O,1003004
,10.0,O,1003004
[CLS],10.0,O,1003005
ועל,,O,1003005
כן,,O,1003005
שפיר,,O,1003005
אמר,,O,1003005
"הרמב""ם",,B-AUT,1003005
דת,,O,1003005
##רי,,O,1003005
ותר,,O,1003005
##י,,O,1003005
בדר,,O,1003005
##בנן,,O,1003005
אוקי,,O,1003005
אחזקת,,O,1003005
היתר,,O,1003005
[SEP],10.0,O,1003005
,10.0,O,1003005
[CLS],10.0,O,1003006
ועל,,O,1003006
כן,,O,1003006
שפיר,,O,1003006
אמר,,O,1003006
ר,,B-AUT,1003006
דת,,O,1003006
##רי,,O,1003006
ותר,,O,1003006
##י,,O,1003006
בדר,,O,1003006
##בנן,,O,1003006
אוקי,,O,1003006
אחזקת,,O,1003006
היתר,,O,1003006
[SEP],10.0,O,1003006
,10.0,O,1003006
[CLS],10.0,O,1003007
ועל,,O,1003007
כן,,O,1003007
שפיר,,O,1003007
אמר,,O,1003007
"רש""י",,B-AUT,1003007
דת,,O,1003007
##רי,,O,1003007
ותר,,O,1003007
##י,,O,1003007
בדר,,O,1003007
##בנן,,O,1003007
אוקי,,O,1003007
אחזקת,,O,1003007
היתר,,O,1003007
[SEP],10.0,O,1003007
,10.0,O,1003007
[CLS],10.0,O,1003008
ועל,,O,1003008
כן,,O,1003008
שפיר,,O,1003008
אמר,,O,1003008
בתוספות,,B-AUT,1003008
דת,,O,1003008
##רי,,O,1003008
ותר,,O,1003008
##י,,O,1003008
בדר,,O,1003008
##בנן,,O,1003008
אוקי,,O,1003008
אחזקת,,O,1003008
היתר,,O,1003008
[SEP],10.0,O,1003008
,10.0,O,1003008
[CLS],10.0,O,1003009
ועל,,O,1003009
כן,,O,1003009
שפיר,,O,1003009
אמר,,O,1003009
התוספות,,B-AUT,1003009
דת,,O,1003009
##רי,,O,1003009
ותר,,O,1003009
##י,,O,1003009
בדר,,O,1003009
##בנן,,O,1003009
אוקי,,O,1003009
אחזקת,,O,1003009
היתר,,O,1003009
[SEP],10.0,O,1003009
,10.0,O,1003009
[CLS],10.0,O,1003010
ועל,,O,1003010
כן,,O,1003010
שפיר,,O,1003010
אמר,,O,1003010
"רמב""ם",,B-AUT,1003010
דת,,O,1003010
##רי,,O,1003010
ותר,,O,1003010
##י,,O,1003010
בדר,,O,1003010
##בנן,,O,1003010
אוקי,,O,1003010
אחזקת,,O,1003010
היתר,,O,1003010
[SEP],10.0,O,1003010
,10.0,O,1003010
[CLS],10.0,O,1003011
ועל,,O,1003011
כן,,O,1003011
שפיר,,O,1003011
אמר,,O,1003011
"מהר""ם",,B-AUT,1003011
דת,,O,1003011
##רי,,O,1003011
ותר,,O,1003011
##י,,O,1003011
בדר,,O,1003011
##בנן,,O,1003011
אוקי,,O,1003011
אחזקת,,O,1003011
היתר,,O,1003011
[SEP],10.0,O,1003011
,10.0,O,1003011
[CLS],10.0,O,1003012
ועל,,O,1003012
כן,,O,1003012
שפיר,,O,1003012
אמר,,O,1003012
תוספות,,B-AUT,1003012
דת,,O,1003012
##רי,,O,1003012
ותר,,O,1003012
##י,,O,1003012
בדר,,O,1003012
##בנן,,O,1003012
אוקי,,O,1003012
אחזקת,,O,1003012
היתר,,O,1003012
[SEP],10.0,O,1003012
,10.0,O,1003012
[CLS],10.0,O,1003013
ועל,,O,1003013
כן,,O,1003013
שפיר,,O,1003013
אמר,,O,1003013
"הרשב""א",,B-AUT,1003013
דת,,O,1003013
##רי,,O,1003013
ותר,,O,1003013
##י,,O,1003013
בדר,,O,1003013
##בנן,,O,1003013
אוקי,,O,1003013
אחזקת,,O,1003013
היתר,,O,1003013
[SEP],10.0,O,1003013
,10.0,O,1003013
[CLS],10.0,O,1003014
ועל,,O,1003014
כן,,O,1003014
שפיר,,O,1003014
אמר,,O,1003014
"הראב""ד",,B-AUT,1003014
דת,,O,1003014
##רי,,O,1003014
ותר,,O,1003014
##י,,O,1003014
בדר,,O,1003014
##בנן,,O,1003014
אוקי,,O,1003014
אחזקת,,O,1003014
היתר,,O,1003014
[SEP],10.0,O,1003014
,10.0,O,1003014
[CLS],10.0,O,1003015
ועל,,O,1003015
כן,,O,1003015
שפיר,,O,1003015
אמר,,O,1003015
"הרמב""ן",,B-AUT,1003015
דת,,O,1003015
##רי,,O,1003015
ותר,,O,1003015
##י,,O,1003015
בדר,,O,1003015
##בנן,,O,1003015
אוקי,,O,1003015
אחזקת,,O,1003015
היתר,,O,1003015
[SEP],10.0,O,1003015
,10.0,O,1003015
[CLS],10.0,O,1003016
ועל,,O,1003016
כן,,O,1003016
שפיר,,O,1003016
אמר,,O,1003016
דש,,B-AUT,1003016
דת,,O,1003016
##רי,,O,1003016
ותר,,O,1003016
##י,,O,1003016
בדר,,O,1003016
##בנן,,O,1003016
אוקי,,O,1003016
אחזקת,,O,1003016
היתר,,O,1003016
[SEP],10.0,O,1003016
,10.0,O,1003016
[CLS],10.0,O,1003017
ועל,,O,1003017
כן,,O,1003017
שפיר,,O,1003017
אמר,,O,1003017
"הרא""ש",,B-AUT,1003017
דת,,O,1003017
##רי,,O,1003017
ותר,,O,1003017
##י,,O,1003017
בדר,,O,1003017
##בנן,,O,1003017
אוקי,,O,1003017
אחזקת,,O,1003017
היתר,,O,1003017
[SEP],10.0,O,1003017
,10.0,O,1003017
[CLS],10.0,O,1003018
ועל,,O,1003018
כן,,O,1003018
שפיר,,O,1003018
אמר,,O,1003018
"הרמ""א",,B-AUT,1003018
דת,,O,1003018
##רי,,O,1003018
ותר,,O,1003018
##י,,O,1003018
בדר,,O,1003018
##בנן,,O,1003018
אוקי,,O,1003018
אחזקת,,O,1003018
היתר,,O,1003018
[SEP],10.0,O,1003018
,10.0,O,1003018
[CLS],10.0,O,1003019
ועל,,O,1003019
כן,,O,1003019
שפיר,,O,1003019
אמר,,O,1003019
"ראב""ד",,B-AUT,1003019
דת,,O,1003019
##רי,,O,1003019
ותר,,O,1003019
##י,,O,1003019
בדר,,O,1003019
##בנן,,O,1003019
אוקי,,O,1003019
אחזקת,,O,1003019
היתר,,O,1003019
[SEP],10.0,O,1003019
,10.0,O,1003019
[CLS],10.0,O,1003020
ועל,,O,1003020
כן,,O,1003020
שפיר,,O,1003020
אמר,,O,1003020
והר,,B-AUT,1003020
דת,,O,1003020
##רי,,O,1003020
ותר,,O,1003020
##י,,O,1003020
בדר,,O,1003020
##בנן,,O,1003020
אוקי,,O,1003020
אחזקת,,O,1003020
היתר,,O,1003020
[SEP],10.0,O,1003020
,10.0,O,1003020
